candidate_id	barneo_score	patient_gated_score	barneo_rank_global	barneo_rank_within_patient	confidence_score	confidence_bin	abstain	abstention_reason_primary	abstention_reason_all	disease_gate	presentation_gate	antigen_gate	immune_context_gate	model_confidence_gate
CNV0_00001	0.8371437913925369	0.33173483213746735	1051	NA	0.853920215666778	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7739645216035308
CNV0_02507	0.7920757535234599	0.330513213043507	1052	NA	0.8393891015845445	high	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8149897485865661
CNV0_01130	0.7848857111752686	0.3296732005937397	1053	NA	0.8367784559524407	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8203652592241719
CNV0_00010	0.7785087125087068	0.329162071200292	1054	NA	0.8346304904986177	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8258027944753157
CNV0_01064	0.7614580977805006	0.3280916098579887	1055	NA	0.8291890805862856	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8415485072280411
CNV0_02576	0.7787139597901783	0.3263549843996265	1056	NA	0.832928818951489	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8185445642675635
CNV0_01065	0.7413693227978884	0.32634731090133273	1057	NA	0.8226922516715525	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8597564965308555
CNV0_02423	0.8552596202358297	0.32432991380362003	1058	NA	0.8555578708054619	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7406603187030221
CNV0_01104	0.7466553269570536	0.32382891841285194	1059	NA	0.8224309527973757	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8470820918839844
CNV0_00027	0.743720675288732	0.3226085383742916	1060	NA	0.8208512944290174	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8472196920808592
CNV0_00043	0.7705663924710751	0.32229670878549976	1061	NA	0.8280397840190956	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8169130726400169
CNV0_02566	0.7336624351112419	0.32173538216130815	1062	NA	0.8176419095024132	high	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8565102807649204
CNV0_01124	0.8281992365723729	0.32132444405864674	1063	NA	0.6449527651264838	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors; High disagreement between internal anchor and public pretrained predictors	0.8	1.0	0.8	0.8	0.7577727400467148
CNV0_00490	0.9538247204705792	0.32105857784764374	1064	NA	0.888959667505669	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.6574242849874019
CNV0_00029	0.7744395483705915	0.3209455627960761	1065	NA	0.8282967332337543	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8094199265197158
CNV0_00030	0.7721500528680174	0.31947124217850187	1066	NA	0.8267052018604613	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.808090691132207
CNV0_01128	0.8322588290372878	0.31923830020445476	1067	NA	0.8450375468812708	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7491807636430496
CNV0_01033	0.7703724570720938	0.3177709999282774	1068	NA	0.8251160254708776	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8056446963249035
CNV0_00034	0.769373516836166	0.31760219460242184	1069	NA	0.8247209849184762	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8062622026343392
CNV0_00038	0.7611002349998497	0.31750789667449336	1070	NA	0.822301233315794	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8147844162635061
CNV0_00016	0.7627088860910514	0.316724186591839	1071	NA	0.8222546440672753	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8110590268687881
CNV0_01084	0.7383209758811076	0.3158294773087946	1072	NA	0.8149472271320306	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8354827615896857
CNV0_02420	0.7612513268314959	0.31489475715428494	1073	NA	0.8206677866031726	high	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.807918227383399
CNV0_02397	0.7333106818239139	0.3142376330461185	1074	NA	0.6125587165673424	medium	True	HLA allele underrepresented in benchmark	HLA allele underrepresented in benchmark; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8369513662567589
CNV0_00031	0.7644535631852257	0.3142349389341396	1075	NA	0.8211614927197397	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8028481318714622
CNV0_01007	0.7555776406187393	0.31128918335445255	1076	NA	0.8167338875060322	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8046647406629018
CNV0_00065	0.7623385946990575	0.3100356977436252	1077	NA	0.8178654661411642	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7943169562267297
CNV0_02452	0.7697983471555359	0.3000998148396531	1078	NA	0.813741685554805	high	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.7614103784770412
CNV0_01138	0.6995005535197479	0.2993830477373796	1079	NA	0.5937074532596942	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8359285952953313
CNV0_01083	0.7195852057942504	0.2974066036680377	1080	NA	0.797579886792601	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8072320944230523
CNV0_00045	0.7383453848033283	0.2938005470187685	1081	NA	0.8003856141936787	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7771826102073922
CNV0_02417	0.7075563497351728	0.29144356492607504	1082	NA	0.7902798014189136	high	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8044952362582746
CNV0_01101	0.8061925605972707	0.29068317887291584	1083	NA	0.8194620428937791	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors; High disagreement between internal anchor and public pretrained predictors	0.8	1.0	0.8	0.8	0.7042245382611207
CNV0_02400	0.7138955498218342	0.2879342252763179	1084	NA	0.5895801624918737	medium	True	HLA allele underrepresented in benchmark	HLA allele underrepresented in benchmark; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7877504403594595
CNV0_01435	0.6648804001228137	0.2873945723799404	1085	NA	0.5767438046469272	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.8442383383175186
CNV0_00058	0.6849393888124522	0.28713545699176435	1086	NA	0.7814104836932203	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8187752793854862
CNV0_02711	0.7447239213562471	0.28614348406977047	1087	NA	0.5972092889712786	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7504445289013708
CNV0_02709	0.666237657726932	0.2859221542531049	1088	NA	0.7759812006214886	high	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8382019554867035
CNV0_02450	0.7010621315431865	0.2827960866020676	1089	NA	0.7825482079859558	high	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.7878561425488128
CNV0_02714	0.623578105809646	0.2815278041843204	1090	NA	0.56341307462285	medium	True	HLA allele underrepresented in benchmark	HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.8817804657101785
CNV0_00036	0.691224604971875	0.28089793840591193	1091	NA	0.7785999132492156	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7937055220587376
CNV0_02448	0.673660139737723	0.27965992950230334	1092	NA	0.7732157334289282	high	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8108106262927225
CNV0_00008	0.6754859461317702	0.27824883345989904	1093	NA	0.7726520075063499	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8045389485355052
CNV0_00004	0.6741480757590177	0.2760727653787179	1094	NA	0.7707392251533884	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7998311339437145
CNV0_01268	0.6637458600616831	0.27525398345589386	1095	NA	0.7675494093270545	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8099567451725151
CNV0_01037	0.6612806090455534	0.2739975223154803	1096	NA	0.766020644969696	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8092652399785665
CNV0_00021	0.6612039354131095	0.2732350599861038	1097	NA	0.7654388773615397	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8071068515373179
CNV0_01021	0.6448183051099267	0.2732331017507311	1098	NA	0.7615526935687034	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8276105030329749
CNV0_00017	0.6501335844512907	0.2688679347316686	1099	NA	0.7595060809849097	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8077304381467992
CNV0_00018	0.649646623341946	0.2683408871709715	1100	NA	0.7589934822051418	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8067513574682865
CNV0_01129	0.6195833324076526	0.2652139897765522	1101	NA	0.7497806813337855	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8360393940383062
CNV0_00044	0.6541980565796421	0.26330790574043395	1102	NA	0.7563370498692894	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7861124750019449
CNV0_01086	0.6153213502563165	0.2614076292743167	1103	NA	0.7458637898496081	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8297481888345359
CNV0_02710	0.5959053627514728	0.25898491276743874	1104	NA	0.7399586206060051	high	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8488426843707804
CNV0_00982	0.6172589721568724	0.25445782897680763	1105	NA	0.7407806984614158	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8051530551005437
CNV0_02478	0.6077873879920686	0.2524422366307731	1106	NA	0.7370888689950099	high	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8112232223974887
CNV0_00005	0.6257221439049891	0.25101354312148855	1107	NA	0.740025186336986	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7835120287569677
