candidate_id	exact_peptide_train_overlap	exact_peptide_hla_train_overlap	near_peptide_train_overlap	source_protein_window_train_overlap	study_train_overlap	patient_train_overlap	public_tool_training_overlap_any	public_tool_training_overlap_detail	leakage_risk_level
CNV0_01766	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01767	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01768	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01769	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01770	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01771	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01772	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01773	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01774	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01775	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01776	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01777	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01778	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01779	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01780	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01781	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01782	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01783	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01784	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01785	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01786	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01787	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01788	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01789	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01790	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01791	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01792	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01793	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01794	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01795	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01796	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01797	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01798	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01799	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01800	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01801	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01802	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01803	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01804	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01805	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01806	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01807	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01808	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01809	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01810	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01811	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01812	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01813	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01814	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01815	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01816	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01817	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01818	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01819	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01820	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01821	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01822	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01823	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01824	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01825	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01826	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01827	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01828	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01829	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01830	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01831	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01832	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01833	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01834	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01835	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01836	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01837	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01838	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01839	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01840	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01841	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01842	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01843	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01844	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01845	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01846	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01847	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01848	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01849	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01850	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01851	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01852	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01853	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01854	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01855	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01856	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01857	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01858	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01859	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01860	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01861	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01862	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01863	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01864	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01865	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01866	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01867	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01868	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01869	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01870	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01871	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01872	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01873	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01874	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01875	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01876	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01877	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01878	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01879	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01880	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01881	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01882	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01883	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01884	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01885	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01886	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01887	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01888	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01889	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01890	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01891	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01892	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01893	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01894	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01895	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01896	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01897	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01898	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01899	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01900	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01901	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01902	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01903	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01904	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01905	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01906	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01907	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01908	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01909	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01910	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01911	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01912	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01913	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01914	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01915	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01916	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01917	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01918	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01919	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01920	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01921	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01922	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01923	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01924	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01925	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01926	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01927	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01928	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01929	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01930	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01931	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01932	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01933	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01934	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01935	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01936	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01937	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01938	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01939	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01940	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01941	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01942	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01943	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01944	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01945	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01946	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01947	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01948	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01949	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01950	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01951	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01952	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_01953	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
