gene	baseMean	log2FoldChange	stat	pvalue	padj
RPL17P36	16.298640472091712	0.5434952085796124	2.53729164103686	0.011171384587343168	0.031708342337431396
FUBP1	6746.08841579851	0.24013407176940013	2.5369066209573554	0.011183678056618759	0.031739868999376177
BAZ1B	4365.314166133568	0.1908680111153926	2.5364538149559155	0.01119815126453803	0.03177757453224154
CCDC106	949.5144702672205	-0.23036807612957255	-2.5364062067104336	0.0111996739507481	0.03177852559877205
OR2T8	154.72123234743637	-0.8440201445268651	-2.536303430406807	0.011202961740673721	0.031784484327865646
RCBTB1	4809.457802197208	-0.3140595903725923	-2.5362112525713396	0.011205911217193186	0.031789482049410546
CSPP1	797.6529801626655	-0.24112345577968194	-2.536099968906917	0.011209472954687643	0.0317962154194871
GSDMD	3795.474167200753	0.3164410872767647	2.535605839843971	0.011225300162466267	0.03183773527796474
LOC107984139	15.076694000203181	0.7444225008066314	2.5352004736082643	0.011238299066452228	0.031871225415246035
FAM183BP	7.824811075993288	3.202898054534029	2.5348430580009844	0.01124977142193537	0.031900379702340845
LOC112268098	39.842662393483145	-0.46183791859127593	-2.5343741214359725	0.011264839159138902	0.03193704420883504
QKI	3570.49973706711	0.2453200539335755	2.5343663754279446	0.011265088202062554	0.03193704420883504
UTP20	780.8596759158709	0.307274781936386	2.5337314229366523	0.011285519276649681	0.031991577949485754
ATP6AP1L	375.31661257182924	-0.38757040003812054	-2.533150098878885	0.011304253576102803	0.03204129072095234
RPS26P25	424.2754818191612	0.9046556267748874	2.5330650485411086	0.011306996803060819	0.032045671939198
SPATA24	125.29058390157586	-0.2753124859339887	-2.532740989460539	0.011317454472907605	0.0320719137662827
GRIK3	42.100150995437616	1.340932548959944	2.5326320872430634	0.011320970770063148	0.03207848134338097
FAM241B	257.48357739149935	-0.3063191713925148	-2.5321462668945602	0.011336669034028675	0.03211956202759209
LOC105369844	21.373551333552843	0.9915311434570744	2.53203282390737	0.011340337488001532	0.03212655422177863
CATIP	228.89857520083322	-0.461129606824519	-2.531963986630753	0.011342564021955935	0.03212829271531066
LOC105371818	2.9684265466778763	3.151351493699359	2.5319396161410115	0.011343352375719548	0.03212829271531066
PCMT1	2636.79595396762	-0.21732151258886423	-2.5318414301762924	0.011346529057283478	0.03213388904359254
PARD6G-AS1	42.93579771688084	-0.5979420161421775	-2.5317859337350384	0.011348324923154669	0.032135574068107825
VIPR2	48.51077468463553	1.0458768224681831	2.531684733075364	0.01135160042805687	0.03214144825466108
KIF9	715.0742187176797	-0.5451465559265699	-2.5312070031252745	0.011367074180876643	0.032179316547381834
VIRMA	2161.4223859693816	0.17749876693420827	2.531197578144971	0.011367379645829614	0.032179316547381834
ZNF3	1929.163584896433	-0.23655460474038564	-2.530768207125062	0.011381303352188938	0.03221532448747366
SIVA1	1458.4583511813055	-0.19112919848042734	-2.53027915626158	0.011397180806716967	0.03225685440378065
SPDYE16	41.31568345720141	-0.5060901040552679	-2.5300998623284046	0.01140300666143844	0.03226993001904534
TRHDE-AS1	37.604989364592264	-2.0192438228403633	-2.5296584056898657	0.011417362321246032	0.03230494617435201
TRBV12-5	5.148989214802997	3.5091088771958336	2.5296451231182338	0.01141779450362561	0.03230494617435201
LOC101928674	26.04769524494527	0.8268919770455225	2.5295039692393253	0.011422388202683945	0.03231329162139659
TFEB	1814.5282935755713	0.26847686530602033	2.529480284860242	0.011423159145680558	0.03231329162139659
DBF4P1	2.896421474982516	1.6365156161414873	2.529221906825351	0.011431572531129168	0.032333673071875756
ERCC3	2625.002996798553	0.10935342411515354	2.529125503016035	0.011434713070474417	0.032339137789674004
MFSD3	959.8122292382927	-0.347772494534392	-2.529031614589862	0.0114377724024782	0.03234437170985064
PLCE1	1552.116489931826	-0.8056534655760665	-2.528758793343615	0.011446666341116475	0.03236610220712985
CCND2	6818.297399802025	-0.30040664519865107	-2.528365265504451	0.011459506112932295	0.03239898400233156
RPS3AP20	47.932092593063345	0.42945679613103976	2.5271024451402266	0.011500794970317356	0.03251228326702857
LOC102724064	37.00711290039177	-0.43673365662013386	-2.526987144995693	0.01150457136449469	0.03251952357810055
RAB19	216.1745857139652	-0.4175657012151071	-2.5268578777106216	0.011508806529120306	0.032528059011328624
RBM20	188.42594591318596	-0.5070394687271695	-2.526329423123077	0.01152613460115517	0.032573594036003
MED13	2730.500634179394	0.17870549022786406	2.52613799368771	0.01153241729935474	0.03258790780683557
MIR3681HG	2.124408168818725	3.8457015978277305	2.5260530786613393	0.011535205176389495	0.0325923440523897
ATRN	4728.385252132962	-0.30518896417232405	-2.525325674772253	0.011559111361847165	0.03265644214981315
ANGEL2	1577.4753865254825	0.18030833033134833	2.525196820658401	0.011563350743112055	0.03266497053580477
LOC101929638	203.3689393310241	-0.3091665442976903	-2.5251292732614528	0.011565573646046897	0.032667801432152734
VPS13B-DT	90.61376751958802	-0.35246278060795405	-2.524865705964819	0.011574250953091402	0.03268886073928506
TLCD4	454.4096262722069	-0.4785258306230236	-2.5246512839688915	0.01158131453267072	0.03270354232554082
SNORA71A	3.178230188959569	1.7886069564014995	2.5246337133507017	0.011581893520895005	0.03270354232554082
PCBP2	26210.255612957895	-0.20189217283576907	-2.5245858894634003	0.01158346954702651	0.03270454157822636
SLC24A1	866.4254161616939	-0.2972957269943954	-2.5244569090861395	0.011587721016926301	0.03271088516239543
SLC29A2	885.750026598291	-0.2749210513194004	-2.5244435599743276	0.01158816111134188	0.03271088516239543
SLC30A10	5.181171041492008	-1.8889941679933344	-2.5242973953104224	0.011592980848133812	0.03272103865584441
TRNM	203.85545906947516	-0.5466096816026622	-2.524193678628203	0.011596401954017507	0.03272724280631813
FAM149A	324.7589345168025	-0.3724351553610578	-2.5240020985643774	0.011602723598574791	0.03274163065463054
C8orf34	20.882440237747247	-0.9923204174279083	-2.523915798454327	0.011605572276883656	0.032746216167166456
WLS	2729.5662586054473	-0.6865953834061448	-2.5238543938589113	0.011607599557577078	0.03274848330635346
SAMD12	1173.1595365104029	-0.3804025121257005	-2.523778470396911	0.011610106614967553	0.03275210341730252
WWTR1-AS1	66.91886996823848	-0.6652339153296224	-2.523387650232334	0.011623019433044578	0.03278507431519689
CHIT1	173.08970387042376	1.9186235216565515	2.5233195533388475	0.011625270678376015	0.032785330192873385
FAM222B	1332.1951043514005	-0.16114509546505212	-2.5233107883881902	0.011625560470858578	0.032785330192873385
NIT1	2091.9231801943856	-0.1284308316035359	-2.5231750435068934	0.011630049374509961	0.032794533325804696
LAMC1	7346.388168494702	-0.3135783537925078	-2.522929888321527	0.011638160228858071	0.032813946657279734
ZNF136	985.4565935201297	-0.11501743807450893	-2.522579248048842	0.011649769734366957	0.03284321935226083
LOC105373289	95.79235280649	-0.665534884783358	-2.5223727563142377	0.011656611367406174	0.03285904563275985
LOC107984660	147.8763107332381	-0.6126025764070289	-2.5218915269689473	0.011672569640674152	0.032896276973399266
RPL29P19	4.295531935861247	1.5807737294813566	2.5218779870826156	0.011673018923429854	0.032896276973399266
LOC105372815	860.5192408366386	-1.0733672417646452	-2.521863279933302	0.011673506955881891	0.032896276973399266
LOC105374570	4.991729256039979	2.215896855685289	2.5215891317776733	0.011682607423599277	0.03291143674189993
SDHA	4735.890081774406	0.1745653045125092	2.5215856172836033	0.011682724129612248	0.03291143674189993
FOXD4L6	4.735416161853857	1.4547168723773047	2.521564842635695	0.011683414015703622	0.03291143674189993
LOC105376892	3.5789329031123946	2.414719124647799	2.521553038686839	0.011683806018238018	0.03291143674189993
REEP6	466.87883048580744	-0.6854853142415375	-2.5214710668450375	0.011686528579093476	0.03291564096163998
LINC02363	9.95503417384739	0.8935529811233622	2.521194449109083	0.011695720139948346	0.03293806261260974
IL33	1626.7459556273313	0.7328397134802099	2.5210630580503746	0.011700088298833218	0.032946897072164257
CCNI2	60.06332514953803	0.5560857806296281	2.520875395738771	0.011706329732227145	0.03296100417028603
PRKCI	3433.607712991485	-0.4359299371549431	-2.520487188387668	0.01171925043898956	0.03299391286137408
ZBTB44	2516.1792490334697	0.2299087529734646	2.520236632896888	0.011727596394046056	0.03301393640907558
PANX2	478.14809158333475	-0.6136224845464792	-2.5194145353141657	0.011755017346592064	0.03308764743818277
ALDH1A2	281.2316290699754	-1.153103346467124	-2.5191800234799464	0.011762849874610072	0.033106211889415815
LOC340090	73.2320348812043	-0.9516682443489103	-2.518918692136969	0.011771583608135096	0.03312730858699076
FGF16	5.191140218017108	-3.163802982392552	-2.518665239194991	0.011780059537875105	0.033145074437990106
LORICRIN	2.687544808577191	4.892015887621871	2.518655844925507	0.01178037380342765	0.033145074437990106
RN7SK	2041.9223452399938	1.3581760660912172	2.5185753441214103	0.011783067093618442	0.033148909785116726
MIR9-1HG	5.033198664493423	2.9524942527146614	2.518541055178654	0.011784214453879501	0.033148909785116726
CHRNB4	18.598670076046385	0.8646837890160246	2.518289729289364	0.011792627226307731	0.03316908814126497
ZNF7	1401.551518870413	-0.14842332945847866	-2.5181092134626257	0.011798673020300549	0.033182605362400704
UBXN7	2018.652468612694	0.24085517830163655	2.5180347648373567	0.01180116723684867	0.03318613233060849
THADA	1927.5408909348782	0.2278110793566191	2.517962075954489	0.011803602948762563	0.033189494053681434
TPD52L2	4616.164511098929	-0.1888101896657564	-2.517238605895282	0.011827869822203442	0.033254233708989715
S100A13	4722.964790988033	-0.31721192869888737	-2.5170752918186214	0.011833353874501767	0.03326615712592366
RAB38	225.39963708577758	-0.4464834374841553	-2.516548604232649	0.01185105529826445	0.0333124201451215
ATP5F1AP3	5.746271342908719	1.3824109229497588	2.5161996768674353	0.011862795312708596	0.03334191813549858
ZNF383	1006.193063544802	-0.16021610685102683	-2.5158364993486173	0.011875025740330577	0.03337278815493029
TRAV19	35.99373384648765	1.8231860705764762	2.515779386822115	0.011876950088535882	0.03337469120752076
TLE6	550.2536534989481	-0.4918993285981967	-2.5156982785660853	0.011879683423516332	0.03337886690605807
SLC35A2	1099.4195381295312	-0.3009469867714128	-2.5155083336689295	0.011886086718336979	0.033393352292146725
HBP1	3775.0348523571706	-0.18096460971943548	-2.514592357541745	0.011917008474384736	0.03347671076784963
SIRT4	85.16661944216118	-0.34227931786064886	-2.5143085930447455	0.011926602328787488	0.03350014467496097
HHLA3	408.39493140721356	-0.2904099595440663	-2.514115609961274	0.011933130846654273	0.03351209298255917
SLC4A11	5449.635529923441	-1.2685265935475873	-2.514108815323	0.011933360763483048	0.03351209298255917
PJA1	2503.664467562751	-0.3294331448775887	-2.513471613372132	0.011954939852746305	0.033568721299758734
C6orf141	199.3311620769623	-0.799120697127456	-2.5134393176354353	0.011956034480866984	0.033568721299758734
GATA2	412.1962359277885	-0.5008383365011474	-2.5133099332271485	0.011960420712803134	0.033577513457261
LOC105371289	4.7806662288323265	2.624906587187378	2.51322791145754	0.011963202053303595	0.033581798693633085
UBALD1	1119.1650487976492	-0.23496706971515904	-2.51310800505136	0.011967269085515915	0.03358969170635682
CXCL11	426.8267780404305	2.483500669856277	2.5129489338935165	0.011972666414747528	0.03359789698005695
INPP5J	18375.863010415018	-0.6086247377409963	-2.512947841193588	0.011972703497825974	0.03359789698005695
HK3	188.8894703657421	1.4813001202959728	2.512729466568688	0.01198011654558651	0.03361517445317134
RPS18P5	124.14039103519559	0.6680426591015343	2.5126577958726974	0.011982550399484553	0.03361544930291238
LOC105375259	22.472985579428887	-0.6102288967122694	-2.5126224966847635	0.01198374928016386	0.03361544930291238
VAV3-AS1	4.945485066225534	1.8820477974277132	2.5126156141331806	0.011983983047450826	0.03361544930291238
SLC6A9	409.49688821762027	-0.35413617110817824	-2.5124423159912763	0.011989870487218128	0.03362843876301825
LOC105375199	1.2784783497988625	3.8250664659075864	2.512438645821866	0.011989995201224032	
THOC6	839.6110260444372	0.22384998263086694	2.5123079117901144	0.011994438352504301	0.03363765123036799
PIGH	987.3223391121202	-0.2943341378185503	-2.512271705583071	0.011995669121502307	0.03363765123036799
APH1B	1786.6360583770233	-0.22871948486391944	-2.512095558329766	0.012001658548008172	0.033650920237290306
NEURL4	3376.5164642299505	-0.17107621481422028	-2.51205119270117	0.012003167503017925	0.03365162518394549
DCAF6	2904.454895168228	-0.13533720120793238	-2.5118551299525906	0.012009837964647196	0.03366679907122973
WDR64	9.24457965079792	1.6230593262193922	2.511798058071506	0.01201178028588838	0.033668716921585115
GPHN	825.7215119142948	-0.27145771367714955	-2.5117469825653207	0.012013518769250725	0.033669883391485834
LOC107985209	144.13743286287456	0.5864942488263084	2.51171190434621	0.01201471287389007	0.033669883391485834
BCO2	351.0884706664252	-0.49077681434403864	-2.511625940269609	0.012017639639003878	0.03367455882091558
RFX3	785.2184379219266	0.3795088247660943	2.5110954493615374	0.012035714919011297	0.033721287228595694
NDUFB9	4275.48972620353	-0.28643138391448153	-2.511062565394805	0.012036836158727433	0.033721287228595694
ZNF587B	897.006900171915	0.2609775584470222	2.510919283438334	0.012041722702962113	0.033731445570110555
LOC101928906	5.303970492380068	2.08808527221606	2.510872093873503	0.012043332459344476	0.033732423760943916
ZNF75D	1777.366106270386	0.2510650700986292	2.5108137700787125	0.01204532229626838	0.03373378073347617
MT1F	3911.2623717452484	-0.7448706629972917	-2.5107839980682214	0.012046338142342985	0.03373378073347617
LOC105370091	142.35761044161762	-0.6876051407669237	-2.509773131123482	0.01208087486697362	0.033822666250833404
RAD54L	196.61384644303197	0.8985942452759074	2.509762943568187	0.012081223375617156	0.033822666250833404
TINF2	2683.329945431391	0.18950202299947339	2.509744014381061	0.012081870952605251	0.033822666250833404
PALMD	529.3056944146782	-0.6064706326679002	-2.509598812225677	0.012086839414414864	0.033833035850391394
QSOX1	2248.944193497926	-0.2809608712288935	-2.509495662062545	0.01209037006022407	0.03383937902014393
REXO5	87.30014122688824	0.6483354484648826	2.509052655011702	0.012105543795264705	0.033878304953072945
USP38	1231.956752245158	0.17157792464256225	2.5089243079936354	0.012109943048138295	0.033887072672611186
DDX19A	2677.1308810877094	-0.13702794234035717	-2.5087223714733615	0.012116867540701376	0.03390290416030623
COQ6	1187.8489347446073	-0.1121825325827557	-2.508533143613747	0.012123359432207763	0.033917522049752194
ORAI1	897.248984268953	0.2958933960516577	2.508351379535988	0.01212959816407264	0.033931428692304394
ESS2	1085.6275695556171	-0.11322484766119502	-2.5082965208833645	0.012131481649579568	0.03393315030236744
LOC101928063	56.718955497380364	-0.5990209866202625	-2.5076022095762163	0.012155342144845932	0.0339933900477749
SLC25A26	989.2570382094002	-0.25346588122730135	-2.5075959151877636	0.0121555586460074	0.0339933900477749
C11orf98	813.5687504765788	0.3509804890430997	2.5069825950932847	0.012176670738966977	0.034048872411155305
ZNF674-AS1	367.584420824315	-0.22758841442641606	-2.5068411666473454	0.01218154368636542	0.03405893940519681
ABI2	3877.874607232495	-0.3061553578179042	-2.5067219858781806	0.012185651426879366	0.03406484015314159
RPS20P27	51.68350074942518	0.8296963053338234	2.5066773108934988	0.012187191532197291	0.03406484015314159
SRSF4	5319.486479732137	0.11005537442706112	2.5066691443612465	0.012187473080200956	0.03406484015314159
DDX28	449.88250661603786	0.2044744505945209	2.506012387252001	0.012210134206949958	0.03412461528751758
SLC16A2	3007.3056100806066	-0.49711111762356475	-2.50586732949356	0.012215144394563832	0.034135052631425244
CLIC1	7250.262926164573	0.2797040081537165	2.5056635397674993	0.012222186218070348	0.03415116458134724
AIFM2	1595.4308607269259	-0.2900077806986559	-2.5054011069614903	0.012231259713948343	0.03417294946181433
