gene	n_cohorts	cohorts	log2fc_tcga	log2fc_27155	log2fc_126698	fe_log2fc	fe_se	fe_z	fe_p	meta_log2fc	meta_se	meta_z	meta_p	fisher_p	Q	Q_df	I2	tau2	direction_concordance	is_known	is_novel_validated	cohort_effs_json	meta_q
DPP10	2	TCGA,GSE126698	-0.4237483112644595		1.766030765139725	-0.35809732485014645	0.12339022309032983	-2.9021531518586805	0.003706073070996299	0.5587698801655687	1.089107791400384	0.5130528718806591	0.60791433680943	0.00018539689095486522	9.159261514196375	1.0	89.0820892224766	2.1358020629919734	False	False	False	[('TCGA', -0.4237483112644595, 0.12528253983688664), ('GSE126698', 1.766030765139725, 0.7126237174593824)]	0.7666463514051971
GIPR	3	TCGA,GSE27155,GSE126698	0.1990373359545527	-0.0249775869565209	-0.5569172168974873	0.025011395628929577	0.035157202951686194	0.711415969674857	0.4768265057836327	0.061216854034267944	0.10814098847324992	0.5660837291995969	0.5713368634792308	0.08338251350720695	8.010916608875105	2.0	75.03406791447252	0.02069226224262111	False	False	False	[('TCGA', 0.1990373359545527, 0.07326799464939227), ('GSE27155', -0.0249775869565209, 0.04014991672983531), ('GSE126698', -0.5569172168974873, 0.6429523682377286)]	0.7521335856259441
RAB26	3	TCGA,GSE27155,GSE126698	-0.4357191245169503	-0.0860823913043482	-0.3099904690463573	-0.17643615435804688	0.033481232901071405	-5.269703026748483	1.3664465524059585e-07	-0.26213085814203124	0.15970404441451158	-1.6413539125012453	0.10072397088266932	4.5425001148885934e-08	20.748361195824355	2.0	90.36068448431242	0.054111739717266176	True	False	True	[('TCGA', -0.4357191245169503, 0.06635603026461788), ('GSE27155', -0.0860823913043482, 0.03893622608349234), ('GSE126698', -0.3099904690463573, 0.4328623453712994)]	0.2850885990703057
LINC00426	2	TCGA,GSE126698	0.2133682080854487		1.2491867318396737	0.22438120602753484	0.05812547768731419	3.8602900991987155	0.00011325248971685227	0.5795357005961079	0.4951812183106638	1.1703507305330032	0.24185985433423052	1.944738377341973e-05	3.34051900179761	1.0	70.06453190471669	0.3758681928139425	True	False	False	[('TCGA', 0.2133682080854487, 0.058436963689384266), ('GSE126698', 1.2491867318396737, 0.5637098099193069)]	0.4820795929554234
GJA3	3	TCGA,GSE27155,GSE126698	-0.3036036094286507	-0.0002496956521724	0.0639914579321886	-0.02630923169712502	0.026770646784267323	-0.9827641412304813	0.32572353417121847	-0.11433047803193791	0.13129343159186788	-0.8708012019012485	0.3838627089037142	0.1730831847092978	10.289300791889396	2.0	80.56233323865396	0.034823548422091975	False	False	False	[('TCGA', -0.3036036094286507, 0.09064096877637108), ('GSE27155', -0.0002496956521724, 0.02811725163678689), ('GSE126698', 0.0639914579321886, 0.3383351562614859)]	0.6267503772878802
TAS1R3	2	TCGA,GSE126698	0.3753227613348646		0.6425483179577379	0.38435237693265684	0.08917919604319323	4.309888337034333	1.6333699875232053e-05	0.38435237693265684	0.08917919604319323	4.309888337034333	1.6333699875232053e-05	0.0001883548761174866	0.2931511263763291	1.0	0.0	0.0	True	False	False	[('TCGA', 0.3753227613348646, 0.09072518087213645), ('GSE126698', 0.6425483179577379, 0.4851409305603189)]	0.0002207931900781368
HPCA	3	TCGA,GSE27155,GSE126698	0.1924809620591228	0.0089489130434785	0.1534486854855205	0.09547916064488668	0.036575870872672514	2.610441210744307	0.009042551284640094	0.10489212183746896	0.07739469494457302	1.3552882650753841	0.1753257323314401	0.02582700382206409	6.154750422961559	2.0	67.50477496961388	0.010598370964787487	True	False	False	[('TCGA', 0.1924809620591228, 0.054574734073161206), ('GSE27155', 0.0089489130434785, 0.050600005970259446), ('GSE126698', 0.1534486854855205, 0.21729626033875388)]	0.40025003837937795
NETO1	2	TCGA,GSE126698	0.9582517762781628		0.583869044900706	0.9298391064797714	0.12871127371744853	7.2242242627556195	5.039703098550599e-13	0.9298391064797714	0.12871127371744853	7.2242242627556195	5.039703098550599e-13	2.291215199610773e-22	0.593358798869109	1.0	0.0	0.0	True	False	False	[('TCGA', 0.9582517762781628, 0.13389218621750662), ('GSE126698', 0.583869044900706, 0.4672168211339758)]	2.018916242871031e-11
LINC01138	2	TCGA,GSE126698	0.5471207005321845		0.538120381739061	0.5467062343170502	0.08321253133617124	6.569998839578688	5.03156540977661e-11	0.5467062343170502	0.08321253133617124	6.569998839578688	5.03156540977661e-11	8.223669605874218e-09	0.0005139194984123533	1.0	0.0	0.0	True	False	False	[('TCGA', 0.5471207005321845, 0.0851973263765234), ('GSE126698', 0.538120381739061, 0.38776902276678965)]	1.5898488803541642e-09
IQSEC3	2	TCGA,GSE27155	0.517973037718529	-0.0586719130434785		0.022265781151272496	0.04990023777425591	0.4462059129257228	0.6554485121292175	0.21677974850545914	0.2880350533548474	0.7526158569262588	0.45168078610886153	0.00020445144876554133	16.112794722395734	1.0	93.79375200125857	0.15594121033930042	False	False	False	[('TCGA', 0.517973037718529, 0.13319301441448544), ('GSE27155', -0.0586719130434785, 0.05382006569951283)]	0.6767180483202822
GPT	3	TCGA,GSE27155,GSE126698	-0.3607801714655703	0.0548121739130444	0.4849525368358932	-0.07300699761684905	0.050090380091220396	-1.457505362983767	0.1449769320588581	-0.027547085574211084	0.19158895912901794	-0.14378221845059766	0.8856724445841406	0.002008959639077947	18.067042041165717	2.0	88.93011929986655	0.08509054757594585	False	False	False	[('TCGA', -0.3607801714655703, 0.08694892356516463), ('GSE27155', 0.0548121739130444, 0.06238805930179331), ('GSE126698', 0.4849525368358932, 0.3267689886032236)]	0.9356250572337774
CPLX1	2	TCGA,GSE126698	-0.2052796377652583		-0.1417029113094821	-0.20370979608161202	0.05453009800226492	-3.7357313400234653	0.00018717041684199602	-0.20370979608161202	0.05453009800226492	-3.7357313400234653	0.00018717041684199602	0.003922661180561957	0.03273581917767357	1.0	0.0	0.0	True	False	False	[('TCGA', -0.2052796377652583, 0.055216058615942615), ('GSE126698', -0.1417029113094821, 0.3470223377552626)]	0.0019272072492594605
C2CD4B	2	TCGA,GSE126698	1.291884804967362		-0.1072698844593731	0.8657928894237248	0.10204467265955403	8.484449671490657	2.1674205294160972e-17	0.5991760996134401	0.6995436248223236	0.8565242800484734	0.39170784866582464	7.197854085894474e-44	39.816536413961025	1.0	97.48848069153155	0.9542337464699605	False	False	False	[('TCGA', 1.291884804967362, 0.12236374885031065), ('GSE126698', -0.1072698844593731, 0.18491475055333076)]	0.6321644000877683
USP6	2	TCGA,GSE126698	-0.0841885384954015		0.3487527336863776	-0.07826221475857056	0.0864236605807136	-0.9055646825498577	0.36516630922419535	-0.07826221475857056	0.0864236605807136	-0.9055646825498577	0.36516630922419535	0.5621816097599128	0.3388153951461754	1.0	0.0	0.0	False	False	False	[('TCGA', -0.0841885384954015, 0.08702130917083374), ('GSE126698', 0.3487527336863776, 0.7386768115998159)]	0.6114236704081567
OLA1P1	2	TCGA,GSE126698	0.0482366460103761		0.2734886524773667	0.052597778810472055	0.02775348687336283	1.8951773177356757	0.0580689140998312	0.07429700111125226	0.07204863057498637	1.03120629106095	0.3024440911248737	0.08817292398285255	1.2506678199594488	1.0	20.042717655242487	0.0050846837833202355	True	False	False	[('TCGA', 0.0482366460103761, 0.028026121608142374), ('GSE126698', 0.2734886524773667, 0.1994583549475184)]	0.5491044843391911
RPL23AP53	3	TCGA,GSE27155,GSE126698	0.0936556352213086	0.0385413043478259	0.806117437631235	0.0799709542675267	0.023488969064276024	3.4046174631458466	0.0006625679776502846	0.07735584275533984	0.04337800966850176	1.7832962680053652	0.07453808859946703	0.002172760382583391	3.892358163672376	2.0	48.61726706791461	0.0025327590001529743	True	False	False	[('TCGA', 0.0936556352213086, 0.027847829561734243), ('GSE27155', 0.0385413043478259, 0.0439481353768197), ('GSE126698', 0.806117437631235, 0.4369144948258403)]	0.23584601372103237
UNC5D	2	TCGA,GSE126698	-0.5277106027602902		-1.0374886409427715	-0.5487655558547953	0.11609628670796497	-4.726814021495714	2.2806997403716467e-06	-0.5487655558547953	0.11609628670796497	-4.726814021495714	2.2806997403716467e-06	0.00013520004722499795	0.7634497784932763	1.0	0.0	0.0	True	False	False	[('TCGA', -0.5277106027602902, 0.11857072168655229), ('GSE126698', -1.0374886409427715, 0.5712572842601104)]	3.6885174687853155e-05
RIBC2	3	TCGA,GSE27155,GSE126698	-0.200438018508132	-0.0465981086956519	0.1392337781983964	-0.12871635869665127	0.04012748437702763	-3.2076857220169877	0.0013380763321299437	-0.11717992643518023	0.06967209473352236	-1.6818774702176384	0.09259260229791659	0.01773597749914608	4.12589591394199	2.0	51.525679713787376	0.006767032334655986	False	False	False	[('TCGA', -0.200438018508132, 0.054195756152503785), ('GSE27155', -0.0465981086956519, 0.06050559439935775), ('GSE126698', 0.1392337781983964, 0.3671711078169886)]	0.26971794440527547
KLRF1	3	TCGA,GSE27155,GSE126698	-0.0916708645736318	0.0022608913043482	0.0079313684818119	-0.024575763436300014	0.03943466354442579	-0.6232020569571683	0.5331517501782365	-0.024575763436300014	0.03943466354442579	-0.6232020569571683	0.5331517501782365	0.7817244702998444	1.1817813013075198	2.0	0.0	0.0	False	False	False	[('TCGA', -0.0916708645736318, 0.07326916816961596), ('GSE27155', 0.0022608913043482, 0.04912060271854458), ('GSE126698', 0.0079313684818119, 0.1537156324725871)]	0.7287956309970884
CYP2J2	3	TCGA,GSE27155,GSE126698	0.0713814892381413	-0.0545083043478258	0.2376732477252238	0.025588367698477367	0.032295379460377735	0.7923228686589979	0.42817244062949367	0.019074837790642597	0.05556358372507763	0.34329747132623323	0.7313746829461572	0.21186490334736843	3.8959365051105284	2.0	48.66446110257488	0.004132109706871321	False	False	False	[('TCGA', 0.0713814892381413, 0.041103123027582275), ('GSE27155', -0.0545083043478258, 0.052772665797579894), ('GSE126698', 0.2376732477252238, 0.357931790257134)]	0.8414970066232572
MTG1	3	TCGA,GSE27155,GSE126698	0.0052645319153836	-0.1021231521739123	0.1881543718136844	-0.0638041676336204	0.03154776434160596	-2.0224624142216605	0.04312860276029577	-0.054452556941817776	0.045334567376375264	-1.201126647790491	0.22970207760769978	0.10863968080183978	2.94242209247341	2.0	32.0287865865365	0.0020510797999324392	False	False	False	[('TCGA', 0.0052645319153836, 0.05390784590724636), ('GSE27155', -0.1021231521739123, 0.03906374994210636), ('GSE126698', 0.1881543718136844, 0.4329833840410986)]	0.4681704058680926
SIRPG	3	TCGA,GSE27155,GSE126698	0.5911830103334156	0.0642038043478252	1.1326146036839302	0.12314024154287921	0.03366819929228401	3.6574644362135564	0.0002547225885414794	0.39285786374288334	0.2530417770327993	1.5525415144866024	0.1205327073742647	2.723011889387507e-09	25.348402382568985	2.0	92.10995639955868	0.135093474418007	True	False	False	[('TCGA', 0.5911830103334156, 0.10253845867381574), ('GSE27155', 0.0642038043478252, 0.035684166255659934), ('GSE126698', 1.1326146036839302, 0.7554912383403858)]	0.3191061768963828
DNAAF1	3	TCGA,GSE27155,GSE126698	-0.8425442636859897	-0.1113524130434777	-1.5022125479387565	-0.4025729184482615	0.05932047815902536	-6.7864071723941715	1.1496041286878145e-11	-0.65925041171007	0.33687049686958653	-1.9569847102558442	0.050349266007988704	1.7421219505568016e-12	38.942569931458	2.0	94.86423211534279	0.26916667406528394	True	False	True	[('TCGA', -0.8425442636859897, 0.09625386644020559), ('GSE27155', -0.1113524130434777, 0.07592244956717652), ('GSE126698', -1.5022125479387565, 0.6020625004386726)]	0.183047425017969
CYP19A1	3	TCGA,GSE27155,GSE126698	0.2014070318166334	-0.037741152173913	0.3124285030183893	0.0426018828046183	0.03017860349807949	1.4116585218175985	0.1580505319374993	0.09660190170604212	0.1116907015978968	0.8649054963753686	0.38709066058274477	4.7132091498846784e-05	14.2914846646482	2.0	86.00565268808458	0.024961964029726405	False	False	False	[('TCGA', 0.2014070318166334, 0.05283337540278288), ('GSE27155', -0.037741152173913, 0.036948680088136274), ('GSE126698', 0.3124285030183893, 0.371132392029745)]	0.6287303369322741
IZUMO4	3	TCGA,GSE27155,GSE126698	-0.1401516108344505	-0.0236783913043483	-0.0199681388055585	-0.044603809921871525	0.027194636365731207	-1.6401693820064516	0.1009699535616644	-0.05927886831550816	0.042238545568448554	-1.4034306228524218	0.16048846663589067	0.2575798047146198	2.7070954333480852	2.0	26.12007780137853	0.0017163143605396268	True	False	False	[('TCGA', -0.1401516108344505, 0.06412546540967537), ('GSE27155', -0.0236783913043483, 0.030138055599473815), ('GSE126698', -0.0199681388055585, 0.352767444346369)]	0.38074401310389905
RRAD	3	TCGA,GSE27155,GSE126698	0.8941461186179867	0.0825594565217393	0.7009078941042872	0.2165945239753148	0.06442929178844733	3.3617399472044465	0.0007745303016151992	0.5275044393896489	0.3325496289460977	1.5862427543864468	0.11268425259715703	2.4761531457483953e-07	21.22297845676104	2.0	90.57625203703273	0.275480290331841	True	False	False	[('TCGA', 0.8941461186179867, 0.1675710454742045), ('GSE27155', 0.0825594565217393, 0.070744394186465), ('GSE126698', 0.7009078941042872, 0.4273279816912483)]	0.30513471206758813
ZNF491	2	TCGA,GSE126698	-0.3777580710018824		0.4570263930543099	-0.3725125681784022	0.038778963229379494	-9.606047639153525	7.538733419042647e-22	-0.10280202354570016	0.39233685613512326	-0.2620248950312598	0.7933022490739711	1.500409655755035e-15	2.8935535618516055	1.0	65.44041855025856	0.22801571955310337	False	False	False	[('TCGA', -0.3777580710018824, 0.03890137737427395), ('GSE126698', 0.4570263930543099, 0.4892037869454455)]	0.8798303901409196
EDARADD	2	TCGA,GSE126698	-0.3958987445397723		0.1667297725844897	-0.37156365022360555	0.09157625217295318	-4.057423637755575	4.961703254842889e-05	-0.279101772051762	0.2281924070892093	-1.223098417742928	0.22129252618093576	0.0005317228701182253	1.5620192283635552	1.0	35.98030153267403	0.056947974857950855	False	False	False	[('TCGA', -0.3958987445397723, 0.0936233548724975), ('GSE126698', 0.1667297725844897, 0.4403289293107627)]	0.4575357824964579
KIF18B	3	TCGA,GSE27155,GSE126698	0.3460849567947064	0.0014063913043482	-0.5022024625498583	0.06696552651426539	0.026083053272138723	2.567395995230218	0.010246552238465519	0.10091886434786108	0.16358317519886664	0.6169269194412866	0.5372829300621663	2.027469732264595e-07	29.000592471626017	2.0	93.103589169922	0.05750446899327042	False	False	False	[('TCGA', 0.3460849567947064, 0.059051653333337575), ('GSE27155', 0.0014063913043482, 0.029133488590826068), ('GSE126698', -0.5022024625498583, 0.4506650961844843)]	0.7316411959171533
ZNF815P	2	TCGA,GSE126698	-0.1797603767144659		-0.153482368199292	-0.17959126213232082	0.03400089561525415	-5.281956809742066	1.2781133352769858e-07	-0.17959126213232082	0.03400089561525415	-5.281956809742066	1.2781133352769858e-07	5.0841447028522345e-06	0.00381934435951761	1.0	0.0	0.0	True	False	False	[('TCGA', -0.1797603767144659, 0.03411083451459254), ('GSE126698', -0.153482368199292, 0.423834253815855)]	2.5661754479056113e-06
ICOS	3	TCGA,GSE27155,GSE126698	0.5920297039013989	0.1209015869565235	1.0258483336726556	0.23383425611016098	0.040899581154782934	5.71727752480457	1.0824425377962181e-08	0.4334202670241955	0.2230846683722233	1.9428509820362065	0.0520341659502622	2.1011040619478085e-16	25.493501672333057	2.0	92.15486351892369	0.10866837382003787	True	False	False	[('TCGA', 0.5920297039013989, 0.08547174062316577), ('GSE27155', 0.1209015869565235, 0.04674812874378135), ('GSE126698', 1.0258483336726556, 0.5472311242486761)]	0.186994547468116
SIRT4	3	TCGA,GSE27155,GSE126698	-0.5054690010759317	-0.1335262826086958	-0.1805751272691904	-0.2910997330988073	0.028238313708330035	-10.308679764150918	6.437962697930091e-25	-0.29859097855664596	0.16841498160395302	-1.7729478441461735	0.07623734967285388	3.309591655194618e-28	42.24276282794436	2.0	95.26546119119614	0.06480727802149207	True	False	True	[('TCGA', -0.5054690010759317, 0.04342463287418043), ('GSE27155', -0.1335262826086958, 0.03737129077561818), ('GSE126698', -0.1805751272691904, 0.3592834793755784)]	0.2388902597037809
AC073254.1	2	TCGA,GSE126698	-0.2194794826958253		0.7305538988560978	-0.21406979766604772	0.03218435452513954	-6.651362154826984	2.903927505389595e-11	0.1603467627436603	0.46538117240858573	0.3445493119409703	0.7304332179400619	9.880863572160103e-08	4.933341829489619	1.0	79.72976463900424	0.3598058476588762	False	False	False	[('TCGA', -0.2194794826958253, 0.03227637988019333), ('GSE126698', 0.7305538988560978, 0.4265090456802328)]	0.8408730705478132
TNFSF14	3	TCGA,GSE27155,GSE126698	0.6817857225189305	-0.0259486956521746	0.1169087804119062	0.07037749572780018	0.02825583909935619	2.4907239696662815	0.012748311861740162	0.28794671683172385	0.3163535959879139	0.9102052907997439	0.3627142544384139	1.179489670770138e-21	73.52314656501417	2.0	97.27976821798362	0.23932363269228066	False	False	False	[('TCGA', 0.6817857225189305, 0.07672695636238105), ('GSE27155', -0.0259486956521746, 0.03043416004448503), ('GSE126698', 0.1169087804119062, 0.5758360171166257)]	0.6093654467399523
HAGHL	2	TCGA,GSE126698	-0.1440840084215651		0.0188128811411419	-0.13917280880651842	0.09452598098076903	-1.4723233481685063	0.14093358125492741	-0.13917280880651842	0.09452598098076903	-1.4723233481685063	0.14093358125492741	0.5661754946106836	0.08683662808920803	1.0	0.0	0.0	False	False	False	[('TCGA', -0.1440840084215651, 0.09598397100957017), ('GSE126698', 0.0188128811411419, 0.5443945839067894)]	0.3515412538940256
ERCC6L	3	TCGA,GSE27155,GSE126698	0.2250788502511723	-0.0035995217391309	0.0864453527793858	0.12362425295413346	0.023578219487547333	5.2431547267351855	1.5785405677696415e-07	0.11011152050849593	0.1086812278171323	1.013160439204554	0.3109835332800476	9.516478520308654e-10	23.16025786760515	2.0	91.36451756524934	0.023710633438868325	False	False	False	[('TCGA', 0.2250788502511723, 0.03163970978521683), ('GSE27155', -0.0035995217391309, 0.035460693589859794), ('GSE126698', 0.0864453527793858, 0.46643470823980815)]	0.5584712812058144
